mmsi,base_date_time,longitude,latitude,sog,cog,heading,vessel_name,imo,call_sign,vessel_type,status,length,width,draft,cargo,transceiver,slick_id,prev_lat,prev_lon,prev_time,time_diff_seconds,distance_m,movement_bearing,trajectory_start,segment_speed_knots
274992570,2026-09-04 01:52:43+00:00,72.734747,19.141402,6.5,193.8,193.0,FV MUMBAI EXPRESS_19,,XB7657,Fishing,Underway Using Engine,36.8,9.5,1.7,,B,sentinel_440,19.146777,72.736093,2026-09-04 01:49:29+00:00,194.0,611.5970397695158,193.3871505951686,False,6.1280762360081225
274992570,2026-09-04 01:55:29+00:00,72.733501,19.136599,6.0,193.3,193.0,FV MUMBAI EXPRESS_19,,XB7657,Fishing,Underway Using Engine,36.8,9.5,1.7,,B,sentinel_440,19.141402,72.734747,2026-09-04 01:52:43+00:00,166.0,547.5834671318019,193.85058489369166,False,6.412136426201697
274992570,2026-09-04 01:59:22+00:00,72.731912,19.130263,6.1,194.2,194.0,FV MUMBAI EXPRESS_19,IMO1115482,XB7657,Fishing,Underway Using Engine,36.8,9.5,1.7,,B,sentinel_440,19.136599,72.733501,2026-09-04 01:55:29+00:00,233.0,721.0038213992668,193.40712818167063,False,6.015090421410948
274992570,2026-09-04 02:04:10+00:00,72.729799,19.122378,6.0,194.8,194.0,FV MUMBAI EXPRESS_19,IMO1115482,XB7657,Fishing,Underway Using Engine,36.8,9.5,1.7,,B,sentinel_440,19.130263,72.731912,2026-09-04 01:59:22+00:00,288.0,900.6865091278182,194.2901653944148,False,6.079133555218813
274992570,2026-09-04 02:07:59+00:00,72.728076,19.116205,6.5,194.3,194.0,FV MUMBAI EXPRESS_19,,XB7657,Fishing,Underway Using Engine,36.8,9.5,1.7,,B,sentinel_440,19.122378,72.729799,2026-09-04 02:04:10+00:00,229.0,706.9507720057218,194.85904349796095,False,6.000869819456778
274992570,2026-09-04 02:09:13+00:00,72.727494,19.114042,6.3,193.4,193.0,FV MUMBAI EXPRESS_19,,XB7657,Fishing,Underway Using Engine,36.8,9.5,1.7,,B,sentinel_440,19.116205,72.728076,2026-09-04 02:07:59+00:00,74.0,247.1370999364484,194.34676931072397,False,6.491824058654944
274992570,2026-09-04 02:11:59+00:00,72.726307,19.109329,6.3,193.0,192.0,FV MUMBAI EXPRESS_19,,XB7657,Fishing,Underway Using Engine,36.8,9.5,1.7,,B,sentinel_440,19.114042,72.727494,2026-09-04 02:09:13+00:00,166.0,536.4404421028594,193.46377996319208,False,6.2816529456459165
274992570,2026-09-04 02:13:16+00:00,72.725768,19.107116,6.6,193.9,193.0,FV MUMBAI EXPRESS_19,,XB7657,Fishing,Underway Using Engine,36.8,9.5,1.7,,B,sentinel_440,19.109329,72.726307,2026-09-04 02:11:59+00:00,77.0,251.44428232917286,193.03585884632116,False,6.347629269645966
274992570,2026-09-04 02:17:46+00:00,72.723691,19.099188,6.6,194.1,194.0,FV MUMBAI EXPRESS_19,,XB7657,Fishing,Underway Using Engine,36.8,9.5,1.7,,B,sentinel_440,19.107116,72.725768,2026-09-04 02:13:16+00:00,270.0,904.3823656055084,193.9850942677937,False,6.511017102068931
274992570,2026-09-04 02:20:31+00:00,72.722388,19.094282,6.7,193.7,193.0,FV MUMBAI EXPRESS_19,,XB7657,Fishing,Underway Using Engine,36.8,9.5,1.7,,B,sentinel_440,19.099188,72.723691,2026-09-04 02:17:46+00:00,165.0,560.1035890952625,194.17050785134637,False,6.598495518951121
274992570,2026-09-04 02:23:45+00:00,72.720887,19.088483,6.9,194.4,194.0,FV MUMBAI EXPRESS_19,IMO1115482,XB7657,Fishing,Underway Using Engine,36.8,9.5,1.7,,B,sentinel_440,19.094282,72.722388,2026-09-04 02:20:31+00:00,194.0,661.0585262799548,193.8245452653594,False,6.623670132598078
274992570,2026-09-04 02:27:50+00:00,72.718848,19.080964,7.1,195.1,195.0,FV MUMBAI EXPRESS_19,,XB7657,Fishing,Underway Using Engine,36.8,9.5,1.7,,B,sentinel_440,19.088483,72.720887,2026-09-04 02:23:45+00:00,245.0,859.5177071974439,194.45733633139167,False,6.819448571259915
274992570,2026-09-04 02:32:39+00:00,72.716238,19.071837,7.3,194.8,194.0,FV MUMBAI EXPRESS_19,,XB7657,Fishing,Underway Using Engine,36.8,9.5,1.7,,B,sentinel_440,19.080964,72.718848,2026-09-04 02:27:50+00:00,289.0,1046.9710568794933,195.21074767005177,False,7.042021519739219
274992570,2026-09-04 02:34:31+00:00,72.715214,19.068182,7.1,194.5,194.0,FV MUMBAI EXPRESS_19,,XB7657,Fishing,Underway Using Engine,36.8,9.5,1.7,,B,sentinel_440,19.071837,72.716238,2026-09-04 02:32:39+00:00,112.0,418.69113427846025,194.9163995037806,False,7.26668370049859
274992570,2026-09-04 02:36:19+00:00,72.714283,19.064777,6.8,195.4,195.0,FV MUMBAI EXPRESS_19,,XB7657,Fishing,Underway Using Engine,36.8,9.5,1.7,,B,sentinel_440,19.068182,72.715214,2026-09-04 02:34:31+00:00,108.0,389.4382795191896,194.57315385888737,False,7.009312085746125
274992570,2026-09-04 02:41:03+00:00,72.711765,19.056152,7.0,194.7,194.0,FV MUMBAI EXPRESS_19,IMO1115482,XB7657,Fishing,Underway Using Engine,36.8,9.5,,,B,sentinel_440,19.064777,72.714283,2026-09-04 02:36:19+00:00,284.0,990.8284697573422,195.51493246706949,False,6.781732438919408
274992570,2026-09-04 02:45:16+00:00,72.709575,19.048264,7.3,195.3,197.0,FV MUMBAI EXPRESS_19,,XB7657,Fishing,Underway Using Engine,36.8,9.5,1.7,,B,sentinel_440,19.056152,72.711765,2026-09-04 02:41:03+00:00,253.0,903.0607509026388,194.78949388453478,False,6.938362094998362
274992570,2026-09-04 02:47:46+00:00,72.708166,19.043398,7.8,195.4,195.0,FV MUMBAI EXPRESS_19,,XB7657,Fishing,Underway Using Engine,36.8,9.5,1.7,,B,sentinel_440,19.048264,72.709575,2026-09-04 02:45:16+00:00,150.0,558.6771433683327,195.39551149224775,False,7.239859855767333
274992570,2026-09-04 02:52:15+00:00,72.705434,19.034044,7.8,195.1,195.0,FV MUMBAI EXPRESS_19,,XB7657,Fishing,Underway Using Engine,36.8,9.5,1.7,,B,sentinel_440,19.043398,72.708166,2026-09-04 02:47:46+00:00,269.0,1074.6157578069053,195.5232757214086,False,7.765357229202137
274992570,2026-09-04 02:54:35+00:00,72.704039,19.02915,7.4,194.2,194.0,FV MUMBAI EXPRESS_19,,XB7657,Fishing,Underway Using Engine,36.8,9.5,1.7,,B,sentinel_440,19.034044,72.705434,2026-09-04 02:52:15+00:00,140.0,561.2810464675416,195.16773294811128,False,7.793146781181901
274992570,2026-09-04 02:56:02+00:00,72.703265,19.026266,7.4,193.5,,FV MUMBAI EXPRESS_19,,XB7657,Fishing,Underway Using Engine,36.8,9.5,1.7,,B,sentinel_440,19.02915,72.704039,2026-09-04 02:54:35+00:00,87.0,329.4716833311812,194.31867184900952,False,7.36138203363774
274992570,2026-09-04 02:59:20+00:00,72.701587,19.019675,7.6,193.5,193.0,FV MUMBAI EXPRESS_19,,XB7657,Fishing,Underway Using Engine,36.8,9.5,1.7,,B,sentinel_440,19.026266,72.703265,2026-09-04 02:56:02+00:00,198.0,750.6559591309087,193.6116530486331,False,7.369470098974877
274992570,2026-09-04 03:00:37+00:00,72.700918,19.017038,7.9,193.8,193.0,FV MUMBAI EXPRESS_19,,XB7657,Fishing,Underway Using Engine,36.8,9.5,1.7,,B,sentinel_440,19.019675,72.701587,2026-09-04 02:59:20+00:00,77.0,300.27283850533263,193.56592021893692,False,7.580290316885789
274992570,2026-09-04 03:05:11+00:00,72.698396,19.007362,7.5,194.8,194.0,FV MUMBAI EXPRESS_19,,XB7657,Fishing,Underway Using Engine,36.8,9.5,1.7,,B,sentinel_440,19.017038,72.700918,2026-09-04 03:00:37+00:00,274.0,1103.4806857993997,193.92395165401481,False,7.828430278409872
274992570,2026-09-04 03:06:55+00:00,72.697419,19.003873,7.5,195.0,194.0,FV MUMBAI EXPRESS_19,,XB7657,Fishing,Underway Using Engine,36.8,9.5,1.7,,B,sentinel_440,19.007362,72.698396,2026-09-04 03:05:11+00:00,104.0,399.66959669623645,194.9147984232688,False,7.470132200403964
274992570,2026-09-04 03:10:52+00:00,72.69517,18.99593,7.9,195.9,195.0,FV MUMBAI EXPRESS_19,,XB7657,Fishing,Underway Using Engine,36.8,9.5,1.7,,B,sentinel_440,19.003873,72.697419,2026-09-04 03:06:55+00:00,237.0,910.557755697222,195.07413297747487,False,7.468264083689823
274992570,2026-09-04 03:13:03+00:00,72.693795,18.991357,7.8,196.1,195.0,FV MUMBAI EXPRESS_19,,XB7657,Fishing,Underway Using Engine,36.8,9.5,1.7,,B,sentinel_440,18.99593,72.69517,2026-09-04 03:10:52+00:00,131.0,526.4928222075191,195.96183980016482,False,7.812349675724153
274992570,2026-09-04 03:14:39+00:00,72.692781,18.988041,7.9,196.8,196.0,FV MUMBAI EXPRESS_19,,XB7657,Fishing,Underway Using Engine,36.8,9.5,1.7,,B,sentinel_440,18.991357,72.693795,2026-09-04 03:13:03+00:00,96.0,382.2687611266793,196.2193764589393,False,7.740305298213379
274992570,2026-09-04 03:17:46+00:00,72.690692,18.981516,7.6,197.1,197.0,FV MUMBAI EXPRESS_19,,XB7657,Fishing,Underway Using Engine,36.8,9.5,1.7,,B,sentinel_440,18.988041,72.692781,2026-09-04 03:14:39+00:00,187.0,755.0199415007511,196.93913081569522,False,7.848331353405454
274992570,2026-09-04 03:22:28+00:00,72.687621,18.972104,7.8,197.9,197.0,FV MUMBAI EXPRESS_19,IMO1115482,XB7657,Fishing,Underway Using Engine,36.8,9.5,1.7,,B,sentinel_440,18.981516,72.690692,2026-09-04 03:17:46+00:00,282.0,1090.870054341955,197.2454508554032,False,7.51942144124846
274992570,2026-09-04 03:24:14+00:00,72.68639,18.968505,7.6,197.2,197.0,FV MUMBAI EXPRESS_19,IMO1115482,XB7657,Fishing,Underway Using Engine,36.8,9.5,1.7,,B,sentinel_440,18.972104,72.687621,2026-09-04 03:22:28+00:00,106.0,418.94161762967127,198.02570632602612,False,7.682598811445851
274992570,2026-09-04 03:27:22+00:00,72.684327,18.962214,7.1,198.1,198.0,FV MUMBAI EXPRESS_19,IMO1115482,XB7657,Fishing,Underway Using Engine,36.8,9.5,1.7,,B,sentinel_440,18.968505,72.68639,2026-09-04 03:24:14+00:00,188.0,729.4668287794817,197.32807900185423,False,7.542376598163338
274992570,2026-09-04 03:29:45+00:00,72.682773,18.957722,7.5,197.3,,FV MUMBAI EXPRESS_19,,XB7657,Fishing,Underway Using Engine,36.8,9.5,1.7,,B,sentinel_440,18.962214,72.684327,2026-09-04 03:27:22+00:00,143.0,523.4690623137253,198.21928796431826,False,7.115665049565817
274992570,2026-09-04 03:33:23+00:00,72.680407,18.950518,7.2,196.7,196.0,FV MUMBAI EXPRESS_19,,XB7657,Fishing,Underway Using Engine,36.8,9.5,1.7,,B,sentinel_440,18.957722,72.682773,2026-09-04 03:29:45+00:00,218.0,835.4499476816565,197.35406854554964,False,7.4494542490895
274992570,2026-09-04 03:35:19+00:00,72.679245,18.946847,7.4,197.5,199.0,FV MUMBAI EXPRESS_19,,XB7657,Fishing,Underway Using Engine,36.8,9.5,1.7,,B,sentinel_440,18.950518,72.680407,2026-09-04 03:33:23+00:00,116.0,424.37895355247787,196.76179858092664,False,7.111420560978005
274992570,2026-09-04 03:40:06+00:00,72.676118,18.937465,7.9,196.7,,FV MUMBAI EXPRESS_19,,XB7657,Fishing,Underway Using Engine,36.8,9.5,1.7,,B,sentinel_440,18.946847,72.679245,2026-09-04 03:35:19+00:00,287.0,1089.4837959051038,197.59690024636492,False,7.37903199244661
274992570,2026-09-04 03:44:31+00:00,72.673181,18.928232,7.4,196.2,196.0,FV MUMBAI EXPRESS_19,IMO1115482,XB7657,Fishing,Underway Using Engine,36.8,9.5,,,B,sentinel_440,18.937465,72.676118,2026-09-04 03:40:06+00:00,265.0,1067.809501950834,196.84170927190618,False,7.832644612347581
274992570,2026-09-04 03:46:19+00:00,72.672094,18.924684,7.5,196.7,196.0,FV MUMBAI EXPRESS_19,,XB7657,Fishing,Underway Using Engine,36.8,9.5,1.7,,B,sentinel_440,18.928232,72.673181,2026-09-04 03:44:31+00:00,108.0,409.08378816132,196.25441979735822,False,7.362902136847225
274992570,2026-09-04 03:51:11+00:00,72.669007,18.914954,7.6,196.7,196.0,FV MUMBAI EXPRESS_19,,XB7657,Fishing,Underway Using Engine,36.8,9.5,1.7,,B,sentinel_440,18.924684,72.672094,2026-09-04 03:46:19+00:00,292.0,1125.047357638016,196.80142289552316,False,7.489424848188633
274992570,2026-09-04 03:52:50+00:00,72.66795,18.911624,8.0,196.1,196.0,FV MUMBAI EXPRESS_19,,XB7657,Fishing,Underway Using Engine,36.8,9.5,1.7,,B,sentinel_440,18.914954,72.669007,2026-09-04 03:51:11+00:00,99.0,385.0531022979561,196.80927752891563,False,7.560420427988475
274992570,2026-09-04 03:55:16+00:00,72.666358,18.906418,7.9,197.1,197.0,FV MUMBAI EXPRESS_19,,XB7657,Fishing,Underway Using Engine,36.8,9.5,1.7,,B,sentinel_440,18.911624,72.66795,2026-09-04 03:52:50+00:00,146.0,600.1674919241882,196.2275365392758,False,7.990613544533657
274992570,2026-09-04 03:56:38+00:00,72.665422,18.903548,7.9,197.1,197.0,FV MUMBAI EXPRESS_19,,XB7657,Fishing,Underway Using Engine,36.8,9.5,1.7,,B,sentinel_440,18.906418,72.666358,2026-09-04 03:55:16+00:00,82.0,332.63529741387634,197.24454775621987,False,7.885241421036456
274992570,2026-09-04 04:01:25+00:00,72.66215,18.893511,7.8,196.2,196.0,FV MUMBAI EXPRESS_19,,XB7657,Fishing,Underway Using Engine,36.8,9.5,1.7,,B,sentinel_440,18.903548,72.665422,2026-09-04 03:56:38+00:00,287.0,1163.2560819368225,197.2386657069888,False,7.878688858230221
274992570,2026-09-04 04:06:16+00:00,72.659063,18.883438,7.7,195.4,195.0,FV MUMBAI EXPRESS_19,,XB7657,Fishing,Underway Using Engine,36.8,9.5,1.7,,B,sentinel_440,18.893511,72.66215,2026-09-04 04:01:25+00:00,291.0,1161.4589796712537,196.26295760257682,False,7.75838633348512
274992570,2026-09-04 04:07:31+00:00,72.658311,18.880853,7.8,196.3,196.0,FV MUMBAI EXPRESS_19,,XB7657,Fishing,Underway Using Engine,36.8,9.5,1.7,,B,sentinel_440,18.883438,72.659063,2026-09-04 04:06:16+00:00,75.0,296.9034554576125,195.47832855403402,False,7.695104171423006
274992570,2026-09-04 04:11:20+00:00,72.65587,18.872936,8.1,196.6,196.0,FV MUMBAI EXPRESS_19,,XB7657,Fishing,Underway Using Engine,36.8,9.5,1.7,,B,sentinel_440,18.880853,72.658311,2026-09-04 04:07:31+00:00,229.0,913.3030469298501,196.35742822015195,False,7.752467225956855
274992570,2026-09-04 04:12:24+00:00,72.655148,18.870639,8.4,197.5,197.0,FV MUMBAI EXPRESS_19,,XB7657,Fishing,Underway Using Engine,36.8,9.5,1.7,,B,sentinel_440,18.872936,72.65587,2026-09-04 04:11:20+00:00,64.0,265.3944169511533,196.658420244433,False,8.060691928848904
274992570,2026-09-04 04:13:34+00:00,72.654278,18.868028,8.0,198.2,198.0,FV MUMBAI EXPRESS_19,IMO1115482,XB7657,Fishing,Underway Using Engine,36.8,9.5,1.7,,B,sentinel_440,18.870639,72.655148,2026-09-04 04:12:24+00:00,70.0,303.2042818344503,197.5992420385292,False,8.419723017158255
274992570,2026-09-04 04:15:08+00:00,72.653131,18.864724,7.6,198.1,198.0,FV MUMBAI EXPRESS_19,IMO1115482,XB7657,Fishing,Underway Using Engine,36.8,9.5,1.7,,B,sentinel_440,18.868028,72.654278,2026-09-04 04:13:34+00:00,94.0,385.17618048113417,198.28821481711898,False,7.965115602834551
274992570,2026-09-04 04:16:58+00:00,72.651861,18.861054,7.4,198.6,198.0,FV MUMBAI EXPRESS_19,,XB7657,Fishing,Underway Using Engine,36.8,9.5,1.7,,B,sentinel_440,18.864724,72.653131,2026-09-04 04:15:08+00:00,110.0,427.7107091467864,198.2341936530225,False,7.558192589708084
274992570,2026-09-04 04:21:16+00:00,72.648903,18.852743,7.0,198.4,198.0,FV MUMBAI EXPRESS_19,,XB7657,Fishing,Underway Using Engine,36.8,9.5,1.7,,B,sentinel_440,18.861054,72.651861,2026-09-04 04:16:58+00:00,258.0,971.3250715182722,198.71913665756958,False,7.318219096977048
274992570,2026-09-04 04:22:52+00:00,72.647855,18.84977,7.2,199.1,199.0,FV MUMBAI EXPRESS_19,,XB7657,Fishing,Underway Using Engine,36.8,9.5,1.7,,B,sentinel_440,18.852743,72.648903,2026-09-04 04:21:16+00:00,96.0,347.120934744428,198.55250037780496,False,7.028620393683426
274992570,2026-09-04 04:27:34+00:00,72.644612,18.840889,6.7,199.6,199.0,FV MUMBAI EXPRESS_19,,XB7657,Fishing,Underway Using Engine,36.8,9.5,1.7,,B,sentinel_440,18.84977,72.647855,2026-09-04 04:22:52+00:00,282.0,1040.7586043225745,199.17169655896456,False,7.174000728462387
274992570,2026-09-04 04:30:11+00:00,72.642877,18.836287,7.1,199.4,199.0,FV MUMBAI EXPRESS_19,,XB7657,Fishing,Underway Using Engine,36.8,9.5,1.7,,B,sentinel_440,18.840889,72.644612,2026-09-04 04:27:34+00:00,157.0,541.2218133034114,199.74681122589757,False,6.700946557781549
274992570,2026-09-04 04:31:18+00:00,72.64211,18.834224,6.6,198.4,198.0,FV MUMBAI EXPRESS_19,IMO1115482,XB7657,Fishing,Underway Using Engine,36.8,9.5,1.7,,B,sentinel_440,18.836287,72.642877,2026-09-04 04:30:11+00:00,67.0,242.23998514610867,199.49428926640252,False,7.027996607856894
274992570,2026-09-04 04:35:14+00:00,72.639697,18.827374,6.5,197.7,197.0,FV MUMBAI EXPRESS_19,,XB7657,Fishing,Underway Using Engine,36.8,9.5,1.7,,B,sentinel_440,18.834224,72.64211,2026-09-04 04:31:18+00:00,236.0,799.7433143884779,198.54293028197114,False,6.587173916274995
274992570,2026-09-04 04:39:17+00:00,72.637342,18.820402,6.2,198.2,198.0,FV MUMBAI EXPRESS_19,IMO1115482,XB7657,Fishing,Underway Using Engine,36.8,9.5,,,B,sentinel_440,18.827374,72.639697,2026-09-04 04:35:14+00:00,243.0,810.6678164995766,197.8304483992227,False,6.484808758948712
274992570,2026-09-04 04:41:41+00:00,72.635988,18.816499,6.1,197.6,199.0,FV MUMBAI EXPRESS_19,,XB7657,Fishing,Underway Using Engine,36.8,9.5,1.7,,B,sentinel_440,18.820402,72.637342,2026-09-04 04:39:17+00:00,144.0,454.986175766476,198.28125959751077,False,6.1418078326521295
285514406,2026-09-03 23:00:00+00:00,72.595414,19.139892,16.9,308.5,308.0,MT SEA HORIZON_25,IMO1258768,GQ1273,Passenger,Underway Using Engine,221.2,19.2,8.5,,A,sentinel_440,,,,,,,True,
285514406,2026-09-03 23:03:55+00:00,72.580228,19.151287,17.3,308.6,308.0,MT SEA HORIZON_25,IMO1258768,GQ1273,Passenger,Underway Using Engine,221.2,19.2,8.5,,A,sentinel_440,19.139892,72.595414,2026-09-03 23:00:00+00:00,235.0,2035.496188611991,308.2952513866077,False,16.836931537325672
285514406,2026-09-03 23:06:09+00:00,72.571363,19.157967,17.6,308.8,308.0,MT SEA HORIZON_25,IMO1258768,GQ1273,Passenger,Underway Using Engine,221.2,19.2,,,A,sentinel_440,19.151287,72.580228,2026-09-03 23:03:55+00:00,134.0,1190.1305291775805,308.4130336615094,False,17.26435319281006
285514406,2026-09-03 23:10:23+00:00,72.554335,19.170879,18.0,309.2,309.0,MT SEA HORIZON_25,IMO1258768,GQ1273,Passenger,Underway Using Engine,221.2,19.2,8.5,,A,sentinel_440,19.157967,72.571363,2026-09-03 23:06:09+00:00,254.0,2291.515270200985,308.5916572372005,False,17.53676788514757
285514406,2026-09-03 23:13:08+00:00,72.543016,19.179605,18.1,309.3,309.0,MT SEA HORIZON_25,IMO1258768,GQ1273,Passenger,Underway Using Engine,221.2,19.2,8.5,,A,sentinel_440,19.170879,72.554335,2026-09-03 23:10:23+00:00,165.0,1533.1010003588844,309.0550479588089,False,18.06123059719766
285514406,2026-09-03 23:17:58+00:00,72.523161,19.194976,17.8,309.2,309.0,MT SEA HORIZON_25,IMO1258768,GQ1273,Passenger,Underway Using Engine,221.2,19.2,8.5,,A,sentinel_440,19.179605,72.543016,2026-09-03 23:13:08+00:00,290.0,2693.6437228471154,309.1763847840589,False,18.055215221445298
368688902,2026-09-04 00:02:47+00:00,72.50488,18.965047,12.1,32.6,,MT MUMBAI EXPRESS_99,IMO1898516,DK4367,Cargo,Underway Using Engine,213.1,17.8,11.2,87.0,A,sentinel_440,,,,,,,True,
368688902,2026-09-04 00:07:29+00:00,72.513909,18.978376,11.7,32.8,32.0,MT MUMBAI EXPRESS_99,IMO1898516,DK4367,Cargo,Underway Using Engine,213.1,17.8,11.2,87.0,A,sentinel_440,18.965047,72.50488,2026-09-04 00:02:47+00:00,282.0,1755.2594200231713,32.798673994816625,False,12.099090322758302
368688902,2026-09-04 00:10:37+00:00,72.519768,18.986984,11.7,32.5,32.0,MT MUMBAI EXPRESS_99,IMO1898516,DK4367,Cargo,Underway Using Engine,213.1,17.8,11.2,87.0,A,sentinel_440,18.978376,72.513909,2026-09-04 00:07:29+00:00,188.0,1135.1419244896254,32.92247074554274,False,11.736884460105923
368688902,2026-09-04 00:13:34+00:00,72.525167,18.995011,11.2,32.7,32.0,MT MUMBAI EXPRESS_99,IMO1898516,DK4367,Cargo,Underway Using Engine,213.1,17.8,,87.0,A,sentinel_440,18.986984,72.519768,2026-09-04 00:10:37+00:00,177.0,1054.8318550659203,32.61134266066267,False,11.584318379386094
368688902,2026-09-04 00:15:09+00:00,72.527959,18.999128,11.4,32.9,34.0,MT MUMBAI EXPRESS_99,IMO1898516,DK4367,Cargo,Underway Using Engine,213.1,17.8,11.2,87.0,A,sentinel_440,18.995011,72.525167,2026-09-04 00:13:34+00:00,95.0,542.3139335413414,32.82525592485342,False,11.096542279736854
368688902,2026-09-04 00:17:28+00:00,72.532178,19.005297,11.6,32.4,32.0,MT MUMBAI EXPRESS_99,IMO1898516,DK4367,Cargo,Underway Using Engine,213.1,17.8,11.2,87.0,A,sentinel_440,18.999128,72.527959,2026-09-04 00:15:09+00:00,139.0,814.6346149605188,33.044552160752914,False,11.392225539171617
368688902,2026-09-04 00:22:03+00:00,72.54056,19.0178,12.0,31.4,31.0,MT MUMBAI EXPRESS_99,IMO1898516,DK4367,Cargo,Underway Using Engine,213.1,17.8,11.2,87.0,A,sentinel_440,19.005297,72.532178,2026-09-04 00:17:28+00:00,275.0,1641.4061189908757,32.522223075136594,False,11.602294073960815
368688902,2026-09-04 00:24:11+00:00,72.544436,19.023801,12.1,31.4,32.0,MT MUMBAI EXPRESS_99,IMO1898516,DK4367,Cargo,Underway Using Engine,213.1,17.8,11.2,87.0,A,sentinel_440,19.0178,72.54056,2026-09-04 00:22:03+00:00,128.0,779.5904823884152,31.561983803179828,False,11.83905596317107
368688902,2026-09-04 00:25:43+00:00,72.54729,19.028223,12.1,32.3,32.0,MT MUMBAI EXPRESS_99,IMO1898516,DK4367,Cargo,Underway Using Engine,213.1,17.8,11.2,87.0,A,sentinel_440,19.023801,72.544436,2026-09-04 00:24:11+00:00,92.0,574.3401033987068,31.54222501981218,False,12.13505724554937
368688902,2026-09-04 00:27:48+00:00,72.551232,19.034109,12.2,32.2,32.0,MT MUMBAI EXPRESS_99,IMO1898516,DK4367,Cargo,Underway Using Engine,213.1,17.8,11.2,87.0,A,sentinel_440,19.028223,72.54729,2026-09-04 00:25:43+00:00,125.0,772.470270243155,32.49371056242995,False,12.012468880875636
368688902,2026-09-04 00:29:38+00:00,72.55476,19.03941,12.5,32.8,32.0,MT MUMBAI EXPRESS_99,IMO1898516,DK4367,Cargo,Underway Using Engine,213.1,17.8,11.2,87.0,A,sentinel_440,19.034109,72.551232,2026-09-04 00:27:48+00:00,110.0,694.4360299214312,32.330180926146284,False,12.271568476386136
368688902,2026-09-04 00:34:06+00:00,72.563626,19.052405,12.5,33.5,33.0,MT MUMBAI EXPRESS_99,IMO1898516,DK4367,Cargo,Underway Using Engine,213.1,17.8,11.2,87.0,A,sentinel_440,19.03941,72.55476,2026-09-04 00:29:38+00:00,268.0,1714.677599125592,32.97394589178282,False,12.436786956284667
368688902,2026-09-04 00:36:21+00:00,72.568162,19.058892,12.1,33.5,33.0,MT MUMBAI EXPRESS_99,IMO1898516,DK4367,Cargo,Underway Using Engine,213.1,17.8,11.2,87.0,A,sentinel_440,19.052405,72.563626,2026-09-04 00:34:06+00:00,135.0,862.3049663336027,33.61946684229332,False,12.416169524132668
368688902,2026-09-04 00:40:52+00:00,72.577029,19.071566,11.8,32.5,32.0,MT MUMBAI EXPRESS_99,IMO1898516,DK4367,Cargo,Underway Using Engine,213.1,17.8,11.2,87.0,A,sentinel_440,19.058892,72.568162,2026-09-04 00:36:21+00:00,271.0,1684.9812513897955,33.631441016651024,False,12.086103157570259
368688902,2026-09-04 00:45:13+00:00,72.58514,19.083583,11.8,32.0,32.0,MT MUMBAI EXPRESS_99,IMO1898516,DK4367,Cargo,Underway Using Engine,213.1,17.8,11.2,87.0,A,sentinel_440,19.071566,72.577029,2026-09-04 00:40:52+00:00,261.0,1580.5394866758777,32.68815495879278,False,11.771325194559534
368688902,2026-09-04 00:49:02+00:00,72.592141,19.094156,12.1,31.6,31.0,MT MUMBAI EXPRESS_99,IMO1898516,DK4367,Cargo,Underway Using Engine,213.1,17.8,11.2,87.0,A,sentinel_440,19.083583,72.58514,2026-09-04 00:45:13+00:00,229.0,1382.9497903856118,32.18984706828974,False,11.739009260013834
368688902,2026-09-04 00:52:35+00:00,72.598728,19.104281,11.6,30.8,30.0,MT MUMBAI EXPRESS_99,IMO1898516,DK4367,Cargo,Underway Using Engine,213.1,17.8,11.2,87.0,A,sentinel_440,19.094156,72.592141,2026-09-04 00:49:02+00:00,213.0,1317.7919303639867,31.73388596714659,False,12.026181530134892
368688902,2026-09-04 00:55:57+00:00,72.604634,19.113633,12.0,30.2,30.0,MT MUMBAI EXPRESS_99,IMO1898516,DK4367,Cargo,Underway Using Engine,213.1,17.8,11.2,87.0,A,sentinel_440,19.104281,72.598728,2026-09-04 00:52:35+00:00,202.0,1207.413261920428,30.97605784136033,False,11.618901955700025
368688902,2026-09-04 00:58:21+00:00,72.608883,19.120535,12.4,29.5,29.0,MT MUMBAI EXPRESS_99,IMO1898516,DK4367,Cargo,Underway Using Engine,213.1,17.8,11.2,,A,sentinel_440,19.113633,72.604634,2026-09-04 00:55:57+00:00,144.0,885.1999750477385,30.334100102733828,False,11.949216107616637
368688902,2026-09-04 01:02:06+00:00,72.615614,19.131771,12.3,29.1,29.0,MT MUMBAI EXPRESS_99,IMO1898516,DK4367,Cargo,Underway Using Engine,213.1,17.8,11.2,87.0,A,sentinel_440,19.120535,72.608883,2026-09-04 00:58:21+00:00,225.0,1431.2397905058567,29.655794988703008,False,12.36489401945291
368688902,2026-09-04 01:05:24+00:00,72.621378,19.141562,12.6,30.0,30.0,MT MUMBAI EXPRESS_99,IMO1898516,DK4367,Cargo,Underway Using Engine,213.1,17.8,,87.0,A,sentinel_440,19.131771,72.615614,2026-09-04 01:02:06+00:00,198.0,1241.9159255342938,29.226819900932583,False,12.192352791366574
368688902,2026-09-04 01:09:06+00:00,72.628265,19.152826,12.6,29.5,30.0,MT MUMBAI EXPRESS_99,IMO1898516,DK4367,Cargo,Underway Using Engine,213.1,17.8,11.2,87.0,A,sentinel_440,19.141562,72.621378,2026-09-04 01:05:24+00:00,222.0,1442.0670365807055,30.158313432490445,False,12.626790938680353
