mmsi,base_date_time,longitude,latitude,sog,cog,heading,vessel_name,imo,call_sign,vessel_type,status,length,width,draft,cargo,transceiver
453524015,2026-09-04 07:07:28+00:00,72.05252,19.84717,12.9,348.1,348.0,SY WESTERN STAR_60,IMO7084862,DV7018,Cargo,Underway Using Engine,182.8,18.7,8.1,78.0,A
453524015,2026-09-04 07:08:56+00:00,72.051358,19.852337,12.8,349.0,349.0,SY WESTERN STAR_60,IMO7084862,DV7018,Cargo,Underway Using Engine,182.8,18.7,8.1,78.0,A
453524015,2026-09-04 07:11:18+00:00,72.049663,19.860549,13.1,349.9,349.0,SY WESTERN STAR_60,IMO7084862,DV7018,Cargo,Underway Using Engine,182.8,18.7,8.1,78.0,A
453524015,2026-09-04 07:14:20+00:00,72.047611,19.871373,12.6,349.9,349.0,SY WESTERN STAR_60,IMO7084862,DV7018,Cargo,Underway Using Engine,182.8,18.7,8.1,78.0,A
453524015,2026-09-04 07:16:40+00:00,72.04609,19.879397,12.6,349.8,349.0,SY WESTERN STAR_60,IMO7084862,DV7018,Cargo,Underway Using Engine,182.8,18.7,8.1,78.0,A
453524015,2026-09-04 07:19:44+00:00,72.044089,19.889895,12.7,349.5,349.0,SY WESTERN STAR_60,IMO7084862,DV7018,Cargo,Underway Using Engine,182.8,18.7,8.1,78.0,A
453524015,2026-09-04 07:24:41+00:00,72.040708,19.907042,12.5,350.0,349.0,SY WESTERN STAR_60,IMO7084862,DV7018,Cargo,Underway Using Engine,182.8,18.7,8.1,78.0,A
453524015,2026-09-04 07:29:00+00:00,72.037945,19.921732,12.7,350.0,350.0,SY WESTERN STAR_60,IMO7084862,DV7018,Cargo,Underway Using Engine,182.8,18.7,8.1,78.0,A
453524015,2026-09-04 07:33:16+00:00,72.035187,19.936497,12.9,349.8,349.0,SY WESTERN STAR_60,IMO7084862,DV7018,Cargo,Underway Using Engine,182.8,18.7,8.1,78.0,A
453524015,2026-09-04 07:36:36+00:00,72.032942,19.948196,13.1,350.4,350.0,SY WESTERN STAR_60,IMO7084862,DV7018,Cargo,Underway Using Engine,182.8,18.7,8.1,78.0,A
453524015,2026-09-04 07:37:42+00:00,72.032227,19.952153,13.5,350.3,350.0,SY WESTERN STAR_60,IMO7084862,DV7018,Cargo,Underway Using Engine,182.8,18.7,8.1,78.0,A
453524015,2026-09-04 07:41:49+00:00,72.029468,19.967353,13.8,350.5,350.0,SY WESTERN STAR_60,IMO7084862,DV7018,Cargo,Underway Using Engine,182.8,18.7,8.1,78.0,A
453524015,2026-09-04 07:43:30+00:00,72.028337,19.973687,13.9,350.7,,SY WESTERN STAR_60,IMO7084862,DV7018,Cargo,Underway Using Engine,182.8,18.7,8.1,78.0,A
453524015,2026-09-04 07:45:05+00:00,72.027287,19.979735,13.4,351.1,351.0,SY WESTERN STAR_60,IMO7084862,DV7018,Cargo,Underway Using Engine,182.8,18.7,8.1,78.0,A
453524015,2026-09-04 07:46:32+00:00,72.026404,19.985027,13.2,350.1,350.0,SY WESTERN STAR_60,IMO7084862,DV7018,Cargo,Underway Using Engine,182.8,18.7,8.1,78.0,A
453524015,2026-09-04 07:50:17+00:00,72.023886,19.998629,13.5,350.0,349.0,SY WESTERN STAR_60,IMO7084862,DV7018,Cargo,Underway Using Engine,182.8,18.7,8.1,78.0,A
453524015,2026-09-04 07:54:47+00:00,72.020762,20.015195,13.1,350.4,350.0,SY WESTERN STAR_60,IMO7084862,DV7018,Cargo,Underway Using Engine,182.8,18.7,8.1,78.0,A
453524015,2026-09-04 07:56:36+00:00,72.019588,20.021733,13.2,350.1,350.0,SY WESTERN STAR_60,IMO7084862,DV7018,Cargo,Underway Using Engine,182.8,18.7,8.1,78.0,A
453524015,2026-09-04 07:58:52+00:00,72.018069,20.029884,13.6,349.4,349.0,SY WESTERN STAR_60,IMO7084862,DV7018,Cargo,Underway Using Engine,182.8,18.7,8.1,78.0,A
453524015,2026-09-04 08:01:17+00:00,72.016282,20.038875,13.9,350.0,349.0,SY WESTERN STAR_60,IMO7084862,DV7018,Cargo,Underway Using Engine,182.8,18.7,8.1,,A
453524015,2026-09-04 08:05:03+00:00,72.01359,20.053161,13.6,350.2,350.0,SY WESTERN STAR_60,IMO7084862,DV7018,Cargo,Underway Using Engine,182.8,18.7,,,A
453524015,2026-09-04 08:08:17+00:00,72.011384,20.065137,14.0,349.6,349.0,SY WESTERN STAR_60,IMO7084862,DV7018,Cargo,Underway Using Engine,182.8,18.7,8.1,78.0,A
453524015,2026-09-04 08:10:26+00:00,72.009777,20.073388,14.2,349.0,349.0,SY WESTERN STAR_60,IMO7084862,DV7018,Cargo,Underway Using Engine,182.8,18.7,8.1,78.0,A
453524015,2026-09-04 08:12:50+00:00,72.007864,20.082672,14.5,349.9,349.0,SY WESTERN STAR_60,IMO7084862,DV7018,Cargo,Underway Using Engine,182.8,18.7,8.1,78.0,A
453524015,2026-09-04 08:14:19+00:00,72.006746,20.088573,14.4,350.3,350.0,SY WESTERN STAR_60,IMO7084862,DV7018,Cargo,Underway Using Engine,182.8,18.7,8.1,78.0,A
453524015,2026-09-04 08:18:36+00:00,72.003672,20.105406,14.7,351.2,351.0,SY WESTERN STAR_60,IMO7084862,DV7018,Cargo,Underway Using Engine,182.8,18.7,8.1,78.0,A
453524015,2026-09-04 08:20:45+00:00,72.002239,20.114078,14.6,351.6,351.0,SY WESTERN STAR_60,IMO7084862,DV7018,Cargo,Underway Using Engine,182.8,18.7,8.1,78.0,A
453524015,2026-09-04 08:22:46+00:00,72.000967,20.122171,14.3,351.6,351.0,SY WESTERN STAR_60,IMO7084862,DV7018,Cargo,Underway Using Engine,182.8,18.7,8.1,78.0,A
453524015,2026-09-04 08:27:30+00:00,71.998042,20.140686,13.9,352.0,351.0,SY WESTERN STAR_60,IMO7084862,DV7018,Cargo,Underway Using Engine,182.8,18.7,8.1,78.0,A
453524015,2026-09-04 08:30:51+00:00,71.996119,20.153463,14.1,351.4,351.0,SY WESTERN STAR_60,IMO7084862,DV7018,Cargo,Underway Using Engine,182.8,18.7,8.1,78.0,A
453524015,2026-09-04 08:34:24+00:00,71.993921,20.167168,14.0,350.5,350.0,SY WESTERN STAR_60,IMO7084862,DV7018,Cargo,Underway Using Engine,182.8,18.7,8.1,78.0,A
453524015,2026-09-04 08:35:48+00:00,71.99297,20.172532,13.5,351.1,351.0,SY WESTERN STAR_60,IMO7084862,DV7018,Cargo,Underway Using Engine,182.8,18.7,8.1,78.0,A
453524015,2026-09-04 08:40:31+00:00,71.990058,20.189963,13.9,350.9,350.0,SY WESTERN STAR_60,IMO7084862,DV7018,Cargo,Underway Using Engine,182.8,18.7,8.1,78.0,A
453524015,2026-09-04 08:43:26+00:00,71.988164,20.201057,14.4,350.3,350.0,SY WESTERN STAR_60,IMO7084862,DV7018,Cargo,Underway Using Engine,182.8,18.7,8.1,78.0,A
453524015,2026-09-04 08:47:01+00:00,71.985597,20.215152,14.0,351.1,351.0,SY WESTERN STAR_60,IMO7084862,DV7018,Cargo,Underway Using Engine,182.8,18.7,8.1,78.0,A
453524015,2026-09-04 08:50:09+00:00,71.983594,20.22718,14.4,351.6,351.0,SY WESTERN STAR_60,IMO7084862,DV7018,Cargo,Underway Using Engine,182.8,18.7,8.1,78.0,A
453524015,2026-09-04 08:51:51+00:00,71.982531,20.233903,14.1,352.3,352.0,SY WESTERN STAR_60,IMO7084862,DV7018,Cargo,Underway Using Engine,182.8,18.7,8.1,78.0,A
453524015,2026-09-04 08:56:51+00:00,71.979757,20.253221,14.1,352.1,352.0,SY WESTERN STAR_60,IMO7084862,DV7018,Cargo,Underway Using Engine,182.8,18.7,8.1,78.0,A
453524015,2026-09-04 09:01:42+00:00,71.976989,20.271981,14.5,353.0,353.0,SY WESTERN STAR_60,IMO7084862,DV7018,Cargo,Underway Using Engine,182.8,18.7,8.1,78.0,A
453524015,2026-09-04 09:03:07+00:00,71.976242,20.27767,14.2,353.9,353.0,SY WESTERN STAR_60,IMO7084862,DV7018,Cargo,Underway Using Engine,182.8,18.7,8.1,78.0,A
453524015,2026-09-04 09:06:18+00:00,71.97483,20.290137,14.7,353.9,353.0,SY WESTERN STAR_60,IMO7084862,DV7018,Cargo,Underway Using Engine,182.8,18.7,,,A
453524015,2026-09-04 09:09:10+00:00,71.973511,20.301768,14.3,353.3,353.0,SY WESTERN STAR_60,IMO7084862,DV7018,Cargo,Underway Using Engine,182.8,18.7,8.1,78.0,A
453524015,2026-09-04 09:12:00+00:00,71.972115,20.312935,14.0,352.8,352.0,SY WESTERN STAR_60,IMO7084862,DV7018,Cargo,Underway Using Engine,182.8,18.7,8.1,78.0,A
453524015,2026-09-04 09:16:10+00:00,71.969965,20.328954,14.2,353.0,352.0,SY WESTERN STAR_60,IMO7084862,DV7018,Cargo,Underway Using Engine,182.8,18.7,8.1,78.0,A
453524015,2026-09-04 09:20:36+00:00,71.967682,20.346297,14.6,353.8,353.0,SY WESTERN STAR_60,IMO7084862,DV7018,Cargo,Underway Using Engine,182.8,18.7,8.1,78.0,A
453524015,2026-09-04 09:21:56+00:00,71.96705,20.351706,14.3,354.1,354.0,SY WESTERN STAR_60,IMO7084862,DV7018,Cargo,Underway Using Engine,182.8,18.7,8.1,78.0,A
453524015,2026-09-04 09:24:14+00:00,71.966055,20.360727,14.0,353.6,353.0,SY WESTERN STAR_60,IMO7084862,DV7018,Cargo,Underway Using Engine,182.8,18.7,8.1,78.0,A
453524015,2026-09-04 09:28:15+00:00,71.964197,20.376234,13.8,354.5,354.0,SY WESTERN STAR_60,IMO7084862,DV7018,Cargo,Underway Using Engine,182.8,18.7,8.1,78.0,A
453524015,2026-09-04 09:29:18+00:00,71.963788,20.380222,14.0,354.8,353.0,SY WESTERN STAR_60,IMO7084862,DV7018,Cargo,Underway Using Engine,182.8,18.7,8.1,78.0,A
453524015,2026-09-04 09:31:31+00:00,71.962952,20.388839,14.0,354.6,,SY WESTERN STAR_60,IMO7084862,DV7018,Cargo,Underway Using Engine,182.8,18.7,8.1,78.0,A
453524015,2026-09-04 09:35:20+00:00,71.961469,20.403594,13.6,354.2,354.0,SY WESTERN STAR_60,IMO7084862,DV7018,Cargo,Underway Using Engine,182.8,18.7,8.1,78.0,A
453524015,2026-09-04 09:37:31+00:00,71.960586,20.411792,13.3,354.5,354.0,SY WESTERN STAR_60,IMO7084862,DV7018,Cargo,Underway Using Engine,182.8,18.7,8.1,78.0,A
453524015,2026-09-04 09:39:08+00:00,71.959973,20.417734,13.5,355.0,354.0,SY WESTERN STAR_60,IMO7084862,DV7018,Cargo,Underway Using Engine,182.8,18.7,8.1,78.0,A
453524015,2026-09-04 09:42:20+00:00,71.958855,20.429616,13.5,354.9,354.0,SY WESTERN STAR_60,IMO7084862,DV7018,Cargo,Underway Using Engine,182.8,18.7,8.1,78.0,A
453524015,2026-09-04 09:44:12+00:00,71.958191,20.436598,13.7,354.4,354.0,SY WESTERN STAR_60,IMO7084862,DV7018,Cargo,Underway Using Engine,182.8,18.7,8.1,78.0,A
453524015,2026-09-04 09:45:32+00:00,71.957664,20.441634,14.0,354.3,354.0,SY WESTERN STAR_60,IMO7084862,DV7018,Cargo,Underway Using Engine,182.8,18.7,8.1,78.0,A
453524015,2026-09-04 09:46:46+00:00,71.957152,20.446435,14.0,354.4,354.0,SY WESTERN STAR_60,IMO7084862,DV7018,Cargo,Underway Using Engine,182.8,18.7,8.1,78.0,A
453524015,2026-09-04 09:48:22+00:00,71.956507,20.452595,14.0,354.0,354.0,SY WESTERN STAR_60,IMO7084862,DV7018,Cargo,Underway Using Engine,182.8,18.7,8.1,78.0,A
453524015,2026-09-04 09:50:12+00:00,71.955725,20.459617,13.6,354.2,354.0,SY WESTERN STAR_60,IMO7084862,DV7018,Cargo,Underway Using Engine,182.8,18.7,,78.0,A
453524015,2026-09-04 09:54:26+00:00,71.95401,20.475467,13.6,354.1,354.0,SY WESTERN STAR_60,IMO7084862,DV7018,Cargo,Underway Using Engine,182.8,18.7,8.1,78.0,A
453524015,2026-09-04 09:55:40+00:00,71.953503,20.480079,13.9,354.0,,SY WESTERN STAR_60,IMO7084862,DV7018,Cargo,Underway Using Engine,182.8,18.7,8.1,78.0,A
453524015,2026-09-04 09:58:15+00:00,71.952401,20.489975,14.1,354.7,354.0,SY WESTERN STAR_60,IMO7084862,DV7018,Cargo,Underway Using Engine,182.8,18.7,8.1,78.0,A
453524015,2026-09-04 09:59:26+00:00,71.951942,20.494584,13.7,354.4,354.0,SY WESTERN STAR_60,IMO7084862,DV7018,Cargo,Underway Using Engine,182.8,18.7,8.1,78.0,A
453524015,2026-09-04 10:04:10+00:00,71.950056,20.512495,14.1,353.5,353.0,SY WESTERN STAR_60,IMO7084862,DV7018,Cargo,Underway Using Engine,182.8,18.7,8.1,78.0,A
453524015,2026-09-04 10:08:14+00:00,71.948126,20.528363,14.6,354.0,354.0,SY WESTERN STAR_60,IMO7084862,DV7018,Cargo,Underway Using Engine,182.8,18.7,8.1,78.0,A
453524015,2026-09-04 10:10:55+00:00,71.946921,20.539167,14.5,355.0,355.0,SY WESTERN STAR_60,IMO7084862,DV7018,Cargo,Underway Using Engine,182.8,18.7,8.1,78.0,A
453524015,2026-09-04 10:15:33+00:00,71.945197,20.557691,14.7,354.8,354.0,SY WESTERN STAR_60,IMO7084862,DV7018,Cargo,Underway Using Engine,182.8,18.7,8.1,78.0,A
453524015,2026-09-04 10:18:42+00:00,71.943947,20.570485,14.5,355.1,355.0,SY WESTERN STAR_60,IMO7084862,DV7018,Cargo,Underway Using Engine,182.8,18.7,8.1,78.0,A
453524015,2026-09-04 10:21:51+00:00,71.942785,20.583119,14.8,355.1,355.0,SY WESTERN STAR_60,IMO7084862,DV7018,Cargo,Underway Using Engine,182.8,18.7,,78.0,A
453524015,2026-09-04 10:22:52+00:00,71.94241,20.587251,14.5,354.2,354.0,SY WESTERN STAR_60,IMO7084862,DV7018,Cargo,Underway Using Engine,182.8,18.7,8.1,,A
453524015,2026-09-04 10:26:03+00:00,71.941022,20.600005,14.9,354.2,354.0,SY WESTERN STAR_60,IMO7084862,DV7018,Cargo,Underway Using Engine,182.8,18.7,8.1,78.0,A
453524015,2026-09-04 10:28:26+00:00,71.939969,20.60979,15.3,353.8,353.0,SY WESTERN STAR_60,IMO7084862,DV7018,Cargo,Underway Using Engine,182.8,18.7,8.1,78.0,A
453524015,2026-09-04 10:29:53+00:00,71.939257,20.615915,15.2,354.4,354.0,SY WESTERN STAR_60,IMO7084862,DV7018,Cargo,Underway Using Engine,182.8,18.7,8.1,78.0,A
453524015,2026-09-04 10:34:25+00:00,71.937266,20.634975,14.9,353.4,353.0,SY WESTERN STAR_60,IMO7084862,DV7018,Cargo,Underway Using Engine,182.8,18.7,8.1,78.0,A
453524015,2026-09-04 10:35:33+00:00,71.936694,20.639642,15.1,353.6,354.0,SY WESTERN STAR_60,IMO7084862,DV7018,Cargo,Underway Using Engine,182.8,18.7,8.1,78.0,A
453524015,2026-09-04 10:38:10+00:00,71.935398,20.650526,14.9,353.1,353.0,SY WESTERN STAR_60,IMO7084862,DV7018,Cargo,Underway Using Engine,182.8,18.7,8.1,78.0,A
453524015,2026-09-04 10:39:23+00:00,71.934751,20.655539,14.6,353.1,353.0,SY WESTERN STAR_60,IMO7084862,DV7018,Cargo,Underway Using Engine,182.8,18.7,8.1,78.0,A
453524015,2026-09-04 10:43:19+00:00,71.93271,20.671367,14.7,352.8,352.0,SY WESTERN STAR_60,IMO7084862,DV7018,Cargo,Underway Using Engine,182.8,18.7,8.1,78.0,A
453524015,2026-09-04 10:45:36+00:00,71.931452,20.680625,14.4,352.4,352.0,SY WESTERN STAR_60,IMO7084862,DV7018,Cargo,Underway Using Engine,182.8,18.7,8.1,78.0,A
453524015,2026-09-04 10:47:29+00:00,71.930384,20.688074,13.9,352.0,351.0,SY WESTERN STAR_60,IMO7084862,DV7018,Cargo,Underway Using Engine,182.8,18.7,8.1,78.0,A
453524015,2026-09-04 10:52:00+00:00,71.927772,20.705378,14.1,352.8,352.0,SY WESTERN STAR_60,IMO7084862,DV7018,Cargo,Underway Using Engine,182.8,18.7,8.1,78.0,A
453524015,2026-09-04 10:54:59+00:00,71.92621,20.716925,14.5,353.7,353.0,SY WESTERN STAR_60,IMO7084862,DV7018,Cargo,Underway Using Engine,182.8,18.7,8.1,78.0,A
453524015,2026-09-04 10:59:07+00:00,71.924262,20.7335,14.4,353.4,353.0,SY WESTERN STAR_60,IMO7084862,DV7018,Cargo,Underway Using Engine,182.8,18.7,8.1,78.0,A
463006537,2026-09-03 23:00:00+00:00,71.622259,18.470767,14.8,151.6,151.0,SY OCEAN BREEZE_53,IMO7838685,VS3263,Bulk Carrier,Underway Using Engine,211.1,37.7,13.4,,A
463006537,2026-09-03 23:04:05+00:00,71.630703,18.455972,15.0,152.4,150.0,SY OCEAN BREEZE_53,IMO7838685,VS3263,Bulk Carrier,Underway Using Engine,211.1,37.7,13.4,,A
463006537,2026-09-03 23:06:08+00:00,71.634879,18.448405,15.0,152.5,152.0,SY OCEAN BREEZE_53,IMO7838685,VS3263,Bulk Carrier,Underway Using Engine,211.1,37.7,13.4,,A
463006537,2026-09-03 23:07:38+00:00,71.637929,18.442852,14.9,151.5,151.0,SY OCEAN BREEZE_53,IMO7838685,VS3263,Bulk Carrier,Underway Using Engine,211.1,37.7,13.4,,A
463006537,2026-09-03 23:12:36+00:00,71.648242,18.424798,15.0,150.8,150.0,SY OCEAN BREEZE_53,IMO7838685,VS3263,Bulk Carrier,Underway Using Engine,211.1,37.7,13.4,,A
463006537,2026-09-03 23:17:13+00:00,71.658112,18.408033,14.9,150.5,150.0,SY OCEAN BREEZE_53,IMO7838685,VS3263,Bulk Carrier,Underway Using Engine,211.1,37.7,13.4,,A
463006537,2026-09-03 23:21:04+00:00,71.666359,18.394192,15.0,149.8,149.0,SY OCEAN BREEZE_53,IMO7838685,VS3263,Bulk Carrier,Underway Using Engine,211.1,37.7,13.4,,A
463006537,2026-09-03 23:24:26+00:00,71.673789,18.382097,15.0,150.0,150.0,SY OCEAN BREEZE_53,IMO7838685,VS3263,Bulk Carrier,Underway Using Engine,211.1,37.7,13.4,,A
463006537,2026-09-03 23:26:51+00:00,71.679093,18.373382,14.9,149.9,149.0,SY OCEAN BREEZE_53,IMO7838685,VS3263,Bulk Carrier,Underway Using Engine,211.1,37.7,13.4,,A
463006537,2026-09-03 23:31:11+00:00,71.688575,18.357865,14.9,149.5,149.0,SY OCEAN BREEZE_53,IMO7838685,VS3263,Bulk Carrier,Underway Using Engine,211.1,37.7,13.4,,A
463006537,2026-09-03 23:32:55+00:00,71.692406,18.351701,15.0,150.0,149.0,SY OCEAN BREEZE_53,IMO7838685,VS3263,Bulk Carrier,Underway Using Engine,211.1,37.7,,,A
463006537,2026-09-03 23:34:16+00:00,71.695331,18.346891,15.0,150.8,150.0,SY OCEAN BREEZE_53,IMO7838685,VS3263,Bulk Carrier,Underway Using Engine,211.1,37.7,13.4,,A
463006537,2026-09-03 23:37:51+00:00,71.703024,18.333831,14.9,150.5,150.0,SY OCEAN BREEZE_53,IMO7838685,VS3263,Bulk Carrier,Underway Using Engine,211.1,37.7,13.4,,A
463006537,2026-09-03 23:41:13+00:00,71.710216,18.321739,14.5,151.4,151.0,SY OCEAN BREEZE_53,IMO7838685,VS3263,Bulk Carrier,Underway Using Engine,211.1,37.7,13.4,,A
463006537,2026-09-03 23:43:34+00:00,71.715016,18.313369,14.9,151.6,151.0,SY OCEAN BREEZE_53,IMO7838685,VS3263,Bulk Carrier,Underway Using Engine,211.1,37.7,13.4,,A
463006537,2026-09-03 23:47:57+00:00,71.724103,18.297435,14.8,151.4,151.0,SY OCEAN BREEZE_53,IMO7838685,VS3263,Bulk Carrier,Underway Using Engine,211.1,37.7,,,A
463006537,2026-09-03 23:49:40+00:00,71.727636,18.291278,15.0,150.7,150.0,SY OCEAN BREEZE_53,IMO7838685,VS3263,Bulk Carrier,Underway Using Engine,211.1,37.7,13.4,,A
463006537,2026-09-03 23:54:37+00:00,71.738259,18.273298,15.0,150.1,150.0,SY OCEAN BREEZE_53,IMO7838685,VS3263,Bulk Carrier,Underway Using Engine,211.1,37.7,13.4,,A
463006537,2026-09-03 23:58:05+00:00,71.745811,18.260812,14.8,149.3,149.0,SY OCEAN BREEZE_53,IMO7838685,VS3263,Bulk Carrier,Underway Using Engine,211.1,37.7,13.4,,A
463006537,2026-09-04 00:00:11+00:00,71.750425,18.253423,15.0,149.2,149.0,SY OCEAN BREEZE_53,IMO7838685,VS3263,Bulk Carrier,Underway Using Engine,211.1,37.7,13.4,,A
463006537,2026-09-04 00:04:51+00:00,71.760898,18.236736,15.0,150.2,150.0,SY OCEAN BREEZE_53,IMO7838685,VS3263,Bulk Carrier,Underway Using Engine,211.1,37.7,13.4,,A
463006537,2026-09-04 00:08:31+00:00,71.768879,18.223508,14.7,149.5,149.0,SY OCEAN BREEZE_53,IMO7838685,VS3263,Bulk Carrier,Underway Using Engine,211.1,37.7,13.4,,A
463006537,2026-09-04 00:12:32+00:00,71.777646,18.20939,15.0,148.5,148.0,SY OCEAN BREEZE_53,IMO7838685,VS3263,Bulk Carrier,Underway Using Engine,211.1,37.7,13.4,,A
463006537,2026-09-04 00:15:42+00:00,71.78487,18.198184,14.5,149.1,149.0,SY OCEAN BREEZE_53,IMO7838685,VS3263,Bulk Carrier,Underway Using Engine,211.1,37.7,13.4,,A
463006537,2026-09-04 00:16:48+00:00,71.787267,18.194376,14.9,148.5,148.0,SY OCEAN BREEZE_53,IMO7838685,VS3263,Bulk Carrier,Underway Using Engine,211.1,37.7,13.4,,A
463006537,2026-09-04 00:20:44+00:00,71.796216,18.180489,15.0,148.6,148.0,SY OCEAN BREEZE_53,IMO7838685,VS3263,Bulk Carrier,Underway Using Engine,211.1,37.7,13.4,,A
463006537,2026-09-04 00:22:10+00:00,71.7995,18.175384,15.0,149.0,148.0,SY OCEAN BREEZE_53,IMO7838685,VS3263,Bulk Carrier,Underway Using Engine,211.1,37.7,13.4,,A
463006537,2026-09-04 00:24:54+00:00,71.805657,18.165657,15.0,148.5,148.0,SY OCEAN BREEZE_53,IMO7838685,VS3263,Bulk Carrier,Underway Using Engine,211.1,37.7,13.4,,A
463006537,2026-09-04 00:28:49+00:00,71.814636,18.151731,14.9,147.7,148.0,SY OCEAN BREEZE_53,IMO7838685,VS3263,Bulk Carrier,Underway Using Engine,211.1,37.7,13.4,,A
463006537,2026-09-04 00:32:44+00:00,71.823681,18.138116,14.9,147.4,147.0,SY OCEAN BREEZE_53,IMO7838685,VS3263,Bulk Carrier,Underway Using Engine,211.1,37.7,13.4,,A
463006537,2026-09-04 00:36:15+00:00,71.831912,18.125889,15.0,147.4,147.0,SY OCEAN BREEZE_53,IMO7838685,VS3263,Bulk Carrier,Underway Using Engine,211.1,37.7,13.4,,A
463006537,2026-09-04 00:38:31+00:00,71.837236,18.117971,14.9,148.3,148.0,SY OCEAN BREEZE_53,IMO7838685,VS3263,Bulk Carrier,Underway Using Engine,211.1,37.7,13.4,,A
463006537,2026-09-04 00:42:41+00:00,71.846807,18.103262,15.0,147.9,147.0,SY OCEAN BREEZE_53,IMO7838685,VS3263,Bulk Carrier,Underway Using Engine,211.1,37.7,13.4,,A
463006537,2026-09-04 00:47:12+00:00,71.857294,18.08737,15.0,147.0,145.0,SY OCEAN BREEZE_53,IMO7838685,VS3263,Bulk Carrier,Underway Using Engine,211.1,37.7,13.4,,A
463006537,2026-09-04 00:49:42+00:00,71.863267,18.078635,15.0,147.9,147.0,SY OCEAN BREEZE_53,IMO7838685,VS3263,Bulk Carrier,Underway Using Engine,211.1,37.7,13.4,,A
463006537,2026-09-04 00:51:18+00:00,71.867005,18.07298,15.0,148.5,148.0,SY OCEAN BREEZE_53,IMO7838685,VS3263,Bulk Carrier,Underway Using Engine,211.1,37.7,13.4,,A
463006537,2026-09-04 00:53:06+00:00,71.871108,18.066618,15.0,149.2,149.0,SY OCEAN BREEZE_53,IMO7838685,VS3263,Bulk Carrier,Underway Using Engine,211.1,37.7,13.4,,A
463006537,2026-09-04 00:57:06+00:00,71.880053,18.05233,14.6,148.2,148.0,SY OCEAN BREEZE_53,IMO7838685,VS3263,Bulk Carrier,Underway Using Engine,211.1,37.7,13.4,,A
463006537,2026-09-04 00:58:56+00:00,71.884154,18.04603,14.5,147.6,147.0,SY OCEAN BREEZE_53,IMO7838685,VS3263,Bulk Carrier,Underway Using Engine,211.1,37.7,13.4,,A
463006537,2026-09-04 01:01:27+00:00,71.88986,18.03748,14.6,147.8,147.0,SY OCEAN BREEZE_53,IMO7838685,VS3263,Bulk Carrier,Underway Using Engine,211.1,37.7,13.4,,A
463006537,2026-09-04 01:05:05+00:00,71.89811,18.025038,14.4,147.1,147.0,SY OCEAN BREEZE_53,IMO7838685,VS3263,Bulk Carrier,Underway Using Engine,211.1,37.7,13.4,,A
463006537,2026-09-04 01:07:15+00:00,71.90306,18.017754,14.7,147.1,147.0,SY OCEAN BREEZE_53,IMO7838685,VS3263,Bulk Carrier,Underway Using Engine,211.1,37.7,13.4,,A
463006537,2026-09-04 01:09:41+00:00,71.908722,18.009431,14.3,147.1,147.0,SY OCEAN BREEZE_53,IMO7838685,VS3263,Bulk Carrier,Underway Using Engine,211.1,37.7,13.4,,A
463006537,2026-09-04 01:14:12+00:00,71.918988,17.994361,14.1,147.6,147.0,SY OCEAN BREEZE_53,IMO7838685,VS3263,Bulk Carrier,Underway Using Engine,211.1,37.7,13.4,,A
463006537,2026-09-04 01:16:30+00:00,71.924063,17.986764,13.7,147.9,147.0,SY OCEAN BREEZE_53,IMO7838685,VS3263,Bulk Carrier,Underway Using Engine,211.1,37.7,13.4,,A
463006537,2026-09-04 01:18:47+00:00,71.9289,17.979431,13.9,147.1,147.0,SY OCEAN BREEZE_53,IMO7838685,VS3263,Bulk Carrier,Underway Using Engine,211.1,37.7,13.4,,A
463006537,2026-09-04 01:22:53+00:00,71.937917,17.96616,14.2,147.1,147.0,SY OCEAN BREEZE_53,IMO7838685,VS3263,Bulk Carrier,Underway Using Engine,211.1,37.7,13.4,,A
463006537,2026-09-04 01:25:31+00:00,71.943881,17.957394,14.0,146.6,146.0,SY OCEAN BREEZE_53,IMO7838685,VS3263,Bulk Carrier,Underway Using Engine,211.1,37.7,,,A
463006537,2026-09-04 01:30:05+00:00,71.954142,17.942612,13.6,147.1,,SY OCEAN BREEZE_53,IMO7838685,VS3263,Bulk Carrier,Underway Using Engine,211.1,37.7,,,A
463006537,2026-09-04 01:32:08+00:00,71.958536,17.936144,13.5,146.8,146.0,SY OCEAN BREEZE_53,IMO7838685,VS3263,Bulk Carrier,Underway Using Engine,211.1,37.7,13.4,,A
463006537,2026-09-04 01:34:43+00:00,71.964117,17.928042,13.2,147.6,147.0,SY OCEAN BREEZE_53,IMO7838685,VS3263,Bulk Carrier,Underway Using Engine,211.1,37.7,13.4,,A
463006537,2026-09-04 01:37:05+00:00,71.968994,17.920734,13.0,148.2,148.0,SY OCEAN BREEZE_53,IMO7838685,VS3263,Bulk Carrier,Underway Using Engine,211.1,37.7,13.4,,A
463006537,2026-09-04 01:40:22+00:00,71.975579,17.91062,12.7,147.6,147.0,SY OCEAN BREEZE_53,IMO7838685,VS3263,Bulk Carrier,Underway Using Engine,211.1,37.7,13.4,,A
463006537,2026-09-04 01:45:10+00:00,71.985127,17.896327,12.6,147.8,147.0,SY OCEAN BREEZE_53,IMO7838685,VS3263,Bulk Carrier,Underway Using Engine,211.1,37.7,13.4,,A
463006537,2026-09-04 01:46:15+00:00,71.987236,17.893142,12.9,148.2,149.0,SY OCEAN BREEZE_53,IMO7838685,VS3263,Bulk Carrier,Underway Using Engine,211.1,37.7,,,A
